customer_id,age,gender,income,region,tenure_years,received_campaign,spend_last_month,channel,product_category,responded,spend_this_month,is_high_value,days_since_last_purchase,credit_score,customer_segment,treatment_str,uplift_score,segment,pca_1,pca_2
CUST03972,64,Female,55632,East,1.7,1,76.6,App Notification,Savings,0,76.6,0,236,651,3,treatment,0.1295846394984326,Persuadables,0.9578542535854363,-0.5545082850459427
CUST03973,51,Female,72369,South,1.6,0,132.53,Email,Insurance,0,132.53,0,257,676,0,control,0.1295846394984326,Lost Causes,0.40842050325257434,-0.49962650284691923
CUST03974,28,Male,47362,North,2.9,0,363.83,SMS,Loans,0,363.83,0,200,678,2,control,0.0199999999999999,Lost Causes,-1.0322363489996274,-1.0850759975783075
CUST03975,53,Female,91293,South,2.2,0,75.61,SMS,Insurance,0,75.61,0,197,667,1,control,0.1295846394984326,Lost Causes,0.0711722171288721,-0.2837144934025189
CUST03976,68,Male,115586,West,6.7,1,94.49,App Notification,Savings,0,94.49,1,1,665,1,treatment,0.0152497140678612,Persuadables,-1.3513322468175561,0.537588917577707
CUST03977,34,Female,64109,South,5.1,0,79.9,Email,Loans,0,79.9,0,283,756,3,control,0.2014162077104642,Lost Causes,1.0781873692859962,0.7105160195174717
CUST03978,52,Male,56966,West,7.1,1,1.8,Phone,Savings,1,3.49,0,189,770,3,treatment,0.0048784977908689,Sure Things,-0.15313334946582494,1.5189887310334158
CUST03979,35,Male,67408,North,8.6,0,621.12,Phone,Savings,0,621.12,0,125,719,3,control,0.1035460992907801,Lost Causes,-0.7200404631585294,-0.40482720374117237
CUST03980,57,Male,58852,East,12.8,1,29.93,SMS,Credit Card,0,29.93,0,176,667,3,treatment,0.1295846394984326,Persuadables,0.181533644944125,1.2203857765072488
CUST03981,39,Male,75234,East,2.8,0,67.84,Email,Loans,0,67.84,0,279,670,0,control,0.1295846394984326,Lost Causes,-0.021236883084896727,-0.3238303680013117
CUST03982,41,Female,43551,East,20.9,0,27.69,Email,Savings,0,27.69,0,139,596,2,control,0.1714285714285714,Lost Causes,-0.4529842629522438,1.4485686306555177
CUST03983,36,Male,76370,West,1.2,1,134.88,App Notification,Loans,0,134.88,0,356,718,0,treatment,0.2325883575883576,Persuadables,1.1736940341252147,-0.2951332586055218
CUST03984,54,Female,108238,East,6.3,0,538.14,Phone,Loans,0,538.14,1,102,665,1,control,-0.0277777777777777,Lost Causes,-2.3172344792819515,-0.7048042284458759
CUST03985,56,Male,29957,North,3.8,1,21.23,SMS,Savings,0,21.23,0,287,773,2,treatment,0.1305555555555555,Persuadables,1.841014025521932,0.923348230391098
CUST03986,38,Female,46627,North,8.5,0,116.28,SMS,Credit Card,0,116.28,0,311,631,2,control,0.1042857142857143,Lost Causes,-0.36093418049275533,-0.13266223171481303
CUST03987,25,Female,61098,North,3.2,0,4.53,Phone,Savings,1,91.18,0,318,670,3,control,0.0306778822365165,Unclassified,-1.0508168524263048,-0.23998890099577938
CUST03988,45,Female,80837,East,7.7,1,294.72,Phone,Loans,0,294.72,0,147,695,0,treatment,0.1295846394984326,Persuadables,-0.2848135371511509,0.13337196542439161
CUST03989,22,Female,87807,South,13.3,1,205.01,SMS,Loans,0,205.01,0,352,723,0,treatment,0.0508182601205857,Persuadables,-1.8790239798898545,1.2791418049830174
CUST03990,34,Male,86198,West,6.6,0,240.59,Email,Credit Card,0,240.59,0,296,790,0,control,0.2014162077104642,Lost Causes,0.6548961672324737,0.9521092654301739
CUST03991,54,Female,36165,South,7.5,1,127.86,SMS,Savings,0,127.86,0,358,631,2,treatment,0.1042857142857143,Persuadables,0.30998130260058815,-0.20771381920335716
CUST03992,53,Male,56513,East,0.3,0,476.4,Phone,Loans,1,648.04,0,273,684,3,control,0.1295846394984326,Unclassified,0.6116145638957607,-1.4676200009074187
CUST03993,36,Female,51993,West,1.1,0,105.38,Email,Loans,0,105.38,0,355,628,3,control,0.1042857142857143,Lost Causes,-0.08369656889204775,-1.166112306853637
CUST03994,44,Female,68696,East,18.3,0,144.34,SMS,Loans,0,144.34,0,12,739,3,control,0.2121212121212121,Lost Causes,0.43501850401949704,2.3235309840244187
CUST03995,51,Male,70365,East,5.9,0,237.68,SMS,Credit Card,0,237.68,0,143,667,0,control,0.1295846394984326,Lost Causes,0.058280172578070284,-0.24811187786428127
CUST03996,28,Female,42615,North,4.1,0,147.03,App Notification,Insurance,0,147.03,0,167,694,2,control,0.0199999999999999,Lost Causes,-0.7578711885918761,-0.25609882118012883
CUST03997,62,Female,61208,South,2.3,1,41.98,Phone,Savings,0,41.98,0,269,691,3,treatment,0.1295846394984326,Persuadables,1.0219950392766552,0.013156487593863607
CUST03998,64,Male,81610,East,0.2,0,76.27,Phone,Loans,0,76.27,0,94,705,0,control,0.2325883575883576,Lost Causes,1.8571581343480077,-0.17616683907220007
CUST03999,29,Male,57433,South,2.3,0,19.37,Email,Credit Card,0,19.37,0,106,692,3,control,0.0329331046312178,Lost Causes,-0.6871407118120818,-0.16457597211463126
CUST04000,38,Male,65995,West,3.5,1,113.34,Phone,Credit Card,0,113.34,0,275,651,3,treatment,0.1295846394984326,Persuadables,-0.06355642180715541,-0.5654438862134075
CUST04001,28,Female,103937,West,1.2,0,188.01,App Notification,Insurance,0,188.01,0,201,704,1,control,0.2325883575883576,Lost Causes,0.3322345509920792,-0.5265705219341026
CUST04002,56,Female,109800,West,1.0,0,25.23,SMS,Insurance,0,25.23,0,313,660,1,control,0.1095238095238095,Lost Causes,-0.3091374656627378,-0.29987042046480356
CUST04003,45,Male,26772,South,3.6,0,199.17,Phone,Savings,0,199.17,0,92,740,2,control,0.174757281553398,Lost Causes,1.7107885159153313,0.021571340188275997
CUST04004,22,Male,72277,East,4.4,0,446.75,SMS,Savings,0,446.75,0,236,702,0,control,0.1111111111111111,Lost Causes,-0.8003966555221921,-0.8330189212996348
CUST04005,34,Female,128340,South,1.4,0,82.41,Phone,Credit Card,1,108.7,0,60,648,1,control,0.1095238095238095,Unclassified,-1.375106192105518,-0.612092148249265
CUST04006,37,Female,79576,North,4.4,0,50.21,App Notification,Savings,0,50.21,0,235,820,0,control,0.0048784977908689,Lost Causes,-0.561125529651151,1.4820673466723224
CUST04007,58,Male,70369,South,11.5,1,447.0,Phone,Savings,0,447.0,0,184,782,0,treatment,0.2121212121212121,Persuadables,1.1953899467656879,1.1952311926652
CUST04008,63,Male,96253,North,3.2,1,235.5,SMS,Insurance,0,235.5,0,360,822,1,treatment,0.0766531713900134,Persuadables,0.45057583440211324,1.1321817523621096
CUST04009,29,Female,74361,South,9.7,1,22.27,Email,Credit Card,1,126.92,0,233,682,0,treatment,0.0329331046312178,Sure Things,-1.495611970950195,0.8236779502985556
CUST04010,23,Male,84182,South,13.1,1,104.89,Email,Loans,0,104.89,0,127,658,0,treatment,0.0306778822365165,Persuadables,-2.2602739625260715,0.849740574197649
CUST04011,34,Male,65793,West,0.5,0,224.23,Email,Loans,0,224.23,0,101,740,3,control,0.0566666666666666,Lost Causes,-0.25745735273481973,-0.369710864852892
CUST04012,68,Female,74070,South,0.5,0,170.84,App Notification,Loans,0,170.84,0,135,755,0,control,0.0566666666666666,Lost Causes,0.6280094097737496,0.2140636662536699
CUST04013,36,Female,78532,West,3.2,1,192.75,SMS,Insurance,0,192.75,0,233,709,0,treatment,0.2325883575883576,Persuadables,0.9195696975584449,-0.23618593489344433
CUST04014,43,Male,87311,North,4.4,0,167.47,Email,Loans,0,167.47,0,68,594,0,control,0.1295846394984326,Lost Causes,-0.7423191683288076,-1.0171774962419984
CUST04015,65,Male,61365,North,2.8,0,319.96,Phone,Credit Card,0,319.96,0,87,650,3,control,0.1666666666666666,Lost Causes,0.9735798343391153,-0.9810887904944894
CUST04016,61,Male,60822,East,2.0,1,77.26,SMS,Loans,1,80.13,0,236,721,3,treatment,0.1885245901639344,Sure Things,1.7243963754049536,0.15011225242880366
CUST04017,61,Male,31450,East,5.1,0,246.52,SMS,Loans,0,246.52,0,108,666,2,control,0.2241379310344827,Lost Causes,1.9734165670964485,-0.4903611157925107
CUST04018,69,Female,62256,North,0.0,1,943.88,SMS,Loans,0,943.88,0,137,631,3,treatment,0.0152497140678612,Persuadables,-0.7960692925303677,-2.9574480253457764
CUST04019,49,Male,89060,North,17.2,0,98.85,Email,Loans,0,98.85,0,265,687,0,control,0.1295846394984326,Lost Causes,-0.7864134126617567,1.91228072756609
CUST04020,23,Female,79264,South,1.3,1,313.13,App Notification,Savings,0,313.13,0,333,537,0,treatment,-0.0369565217391304,Do Not Disturbs,-2.966385720333955,-2.4870865394993587
CUST04021,53,Female,50064,South,12.5,1,56.5,Phone,Loans,0,56.5,0,63,669,2,treatment,0.2222222222222222,Persuadables,1.1242599935905846,1.0313258142817217
CUST04022,55,Male,31922,East,0.6,0,66.23,SMS,Loans,1,66.8,0,230,678,2,control,0.0199999999999999,Unclassified,0.33929413505385897,-0.5286421893564607
CUST04023,28,Male,67151,East,1.4,1,546.26,Phone,Insurance,0,546.26,0,238,715,3,treatment,0.1035460992907801,Persuadables,-0.44185444200191293,-1.3280162120502255
CUST04024,50,Female,88475,North,1.3,1,5.26,Phone,Insurance,0,5.26,0,349,727,0,treatment,0.2195121951219512,Persuadables,1.347401344989554,0.2823936198287068
CUST04025,41,Female,60422,West,27.8,1,49.03,App Notification,Loans,0,49.03,0,247,718,3,treatment,0.1885245901639344,Persuadables,-0.326900151643814,3.625306680322267
CUST04026,40,Female,41101,South,0.0,0,131.91,Phone,Loans,0,131.91,0,159,744,2,control,0.2127659574468085,Lost Causes,1.962430431467586,-0.2846312478068592
CUST04027,32,Male,58209,West,5.1,0,102.78,Email,Credit Card,0,102.78,0,38,691,3,control,0.1295846394984326,Lost Causes,0.06113215143392647,0.003054693698533423
CUST04028,44,Female,76523,West,10.2,0,198.4,App Notification,Loans,0,198.4,0,244,627,0,control,0.1295846394984326,Lost Causes,-0.6956771070105433,0.014764942038709662
CUST04029,28,Female,94848,East,5.6,0,42.82,Phone,Loans,1,140.18,1,7,702,1,control,0.0772913816689466,Unclassified,-1.1359186398958778,0.44812623711083527
CUST04030,68,Female,64866,East,2.3,1,14.63,Email,Loans,1,133.47,0,360,656,3,treatment,0.0152497140678612,Sure Things,-0.1495748498135913,-0.15849515845695658
CUST04031,67,Male,91097,East,15.9,0,92.2,Phone,Savings,0,92.2,1,77,632,1,control,0.0152497140678612,Lost Causes,-1.6602942057595942,1.4028755302193998
CUST04032,34,Female,88880,South,11.2,0,148.62,Phone,Loans,0,148.62,0,257,728,0,control,0.1,Lost Causes,-0.9140272438281251,1.2518205856610805
CUST04033,68,Female,46466,East,2.8,0,165.11,SMS,Savings,0,165.11,0,37,629,2,control,0.1042857142857143,Lost Causes,0.7339429474569402,-0.8216105690873237
CUST04034,31,Male,95014,South,4.3,1,184.01,SMS,Loans,0,184.01,0,350,734,1,treatment,0.2014162077104642,Persuadables,0.27171356176063954,0.21858562326552367
CUST04035,44,Female,75902,South,17.1,1,159.11,SMS,Loans,0,159.11,0,66,635,0,treatment,0.1295846394984326,Persuadables,-1.0168027455261783,1.1493312013145953
CUST04036,35,Male,45866,West,20.2,1,56.41,SMS,Credit Card,0,56.41,0,100,685,2,treatment,0.2222222222222222,Persuadables,0.35507330662759173,2.1033993655499295
CUST04037,45,Male,105216,North,3.0,1,289.25,Email,Savings,0,289.25,0,332,671,1,treatment,-0.0277777777777777,Do Not Disturbs,-2.0817267008960334,-0.5933083818143927
CUST04038,68,Male,67488,West,9.4,1,18.37,SMS,Loans,0,18.37,0,261,756,3,treatment,0.0048784977908689,Persuadables,-0.14692819237804136,1.829862861232407
CUST04039,64,Female,31131,West,1.8,1,44.22,SMS,Loans,0,44.22,0,312,729,2,treatment,0.0106060606060606,Persuadables,0.7434990072180014,0.27209786967427496
CUST04040,64,Male,55874,East,2.3,0,268.94,Phone,Savings,0,268.94,0,42,658,3,control,0.1295846394984326,Lost Causes,0.8101246293822385,-0.8616672563411691
CUST04041,21,Male,50950,East,0.9,0,65.62,SMS,Credit Card,0,65.62,0,49,692,3,control,0.1111111111111111,Lost Causes,0.007378810752440922,-0.5923753158349662
CUST04042,24,Female,56365,South,1.2,1,136.04,SMS,Savings,1,205.6,0,302,766,3,treatment,0.174757281553398,Sure Things,0.944444956667301,0.0323433235242869
CUST04043,62,Male,61096,East,5.3,0,79.26,SMS,Credit Card,0,79.26,0,71,774,3,control,0.0048784977908689,Lost Causes,0.10876940083434636,1.2180645961723504
CUST04044,52,Female,64852,North,3.6,1,141.44,Phone,Credit Card,1,255.9,0,246,631,3,treatment,0.1295846394984326,Sure Things,0.1903382264743249,-0.7074896608670633
CUST04045,65,Female,64099,East,1.3,0,85.13,SMS,Insurance,0,85.13,0,2,765,3,control,0.174757281553398,Lost Causes,1.9279167419865382,0.5203846681669286
CUST04046,26,Female,68050,East,2.6,1,1030.26,SMS,Credit Card,0,1030.26,0,323,761,3,treatment,0.174757281553398,Persuadables,-0.015409825429227933,-1.9076112913906702
CUST04047,25,Female,81747,West,2.3,0,88.47,SMS,Insurance,0,88.47,0,62,708,0,control,0.2325883575883576,Lost Causes,0.6936577124822708,-0.19956902458007406
CUST04048,69,Female,55071,West,21.9,0,197.26,SMS,Loans,0,197.26,0,336,695,3,control,0.0152497140678612,Lost Causes,-1.020478819318688,2.499214234681386
CUST04049,62,Male,93620,East,9.6,1,438.47,Email,Credit Card,1,611.89,1,27,672,1,treatment,0.1295846394984326,Sure Things,-0.4189459744667282,0.010450649452654922
CUST04050,34,Female,45496,North,2.5,0,203.19,App Notification,Savings,0,203.19,0,342,637,2,control,0.1042857142857143,Lost Causes,-0.12449376305055022,-1.1557938553602638
CUST04051,34,Male,82302,South,12.3,1,166.88,Phone,Insurance,0,166.88,0,67,716,0,treatment,0.1525581395348837,Persuadables,-0.4420101957485266,1.1965941662803492
CUST04052,66,Female,102865,North,2.1,1,168.44,Phone,Loans,0,168.44,0,145,691,1,treatment,0.1666666666666666,Persuadables,0.6309250076657877,-0.14983277087540803
CUST04053,50,Male,66452,West,5.5,1,137.22,Phone,Loans,0,137.22,0,214,721,3,treatment,0.1885245901639344,Persuadables,1.073110024800851,0.4257676750977263
CUST04054,49,Female,73869,West,17.0,1,329.62,SMS,Credit Card,0,329.62,0,327,722,0,treatment,0.1525581395348837,Persuadables,-0.25445109947084066,1.6134963415758674
CUST04055,25,Female,50640,West,2.5,0,10.35,Email,Savings,0,10.35,0,57,825,3,control,0.1305555555555555,Lost Causes,1.0140489261613324,1.1066175597968242
CUST04056,36,Female,59764,East,5.7,1,432.79,App Notification,Credit Card,0,432.79,0,286,759,3,treatment,0.2014162077104642,Persuadables,0.9219473921400559,-0.021718825486887392
CUST04057,55,Male,101353,East,1.8,0,176.52,Phone,Loans,0,176.52,0,211,727,1,control,0.2195121951219512,Lost Causes,1.0835824033102013,0.02893513854692858
CUST04058,20,Male,84969,North,1.5,0,377.93,Phone,Loans,0,377.93,0,193,593,0,control,0.0588235294117647,Lost Causes,-1.9830019538142933,-2.102748148815886
CUST04059,22,Female,78370,South,4.3,1,2.09,Phone,Loans,0,2.09,0,114,719,0,treatment,0.1794871794871795,Persuadables,0.18204001590452867,0.3815140039674748
CUST04060,30,Female,31240,North,19.4,1,406.93,Email,Loans,0,406.93,0,122,779,2,treatment,0.0822510822510822,Persuadables,-0.523285145878779,2.048822568120672
CUST04061,64,Male,55670,West,3.0,0,25.6,Phone,Insurance,0,25.6,0,360,678,3,control,0.1295846394984326,Lost Causes,1.0739692297584489,0.017339006671744924
CUST04062,63,Female,104779,North,13.9,0,255.47,Phone,Loans,0,255.47,1,103,809,1,control,0.2121212121212121,Lost Causes,0.8571104063510606,2.4230970438669517
CUST04063,48,Female,78216,East,12.3,1,107.75,SMS,Loans,0,107.75,0,155,727,0,treatment,0.1,Persuadables,-0.3827099332561779,1.568760668572798
CUST04064,33,Male,80711,East,1.5,0,228.56,Email,Loans,0,228.56,0,74,714,0,control,0.2325883575883576,Lost Causes,0.9009680763848147,-0.5262794480483381
CUST04065,67,Female,73411,South,2.6,1,197.87,Email,Savings,0,197.87,0,354,650,0,treatment,0.0152497140678612,Persuadables,-0.5262279312574171,-0.5927232356936466
CUST04066,49,Female,57740,North,5.2,1,35.68,Phone,Credit Card,0,35.68,0,175,775,3,treatment,0.0048784977908689,Persuadables,-0.13260951979999128,1.200505586820764
CUST04067,39,Male,76650,South,3.6,0,144.56,App Notification,Savings,0,144.56,0,14,658,0,control,0.1295846394984326,Lost Causes,-0.22227777345775396,-0.5100801151148319
CUST04068,46,Male,39395,South,0.5,0,64.93,App Notification,Savings,0,64.93,0,167,671,2,control,0.1042857142857143,Lost Causes,0.7282542151205673,-0.6904549299240872
CUST04069,39,Female,37890,East,25.3,0,164.39,Email,Credit Card,0,164.39,0,55,605,2,control,0.1042857142857143,Lost Causes,-1.3542324492863222,1.8155999259853313
CUST04070,60,Female,55294,North,7.0,1,267.88,Email,Loans,0,267.88,0,26,744,3,treatment,0.0048784977908689,Persuadables,-0.25563727827058685,0.66799919194547
CUST04071,20,Male,73843,West,2.9,1,16.95,Phone,Insurance,1,39.34,0,44,729,0,treatment,0.1794871794871795,Sure Things,0.34033071824632705,0.21696270574431809
CUST04072,27,Female,38606,West,4.8,1,145.04,Email,Loans,1,228.77,0,69,700,2,treatment,0.1333333333333333,Sure Things,0.3596103254050213,-0.1642859431603578
CUST04073,59,Female,72540,North,0.5,0,192.27,SMS,Insurance,0,192.27,0,38,737,0,control,0.0566666666666666,Lost Causes,0.2955523846301252,-0.09478469016303624
CUST04074,38,Female,50108,East,3.4,1,70.02,SMS,Loans,0,70.02,0,336,732,2,treatment,0.0106060606060606,Persuadables,-0.3986675670737891,0.32050987450336904
CUST04075,33,Male,52803,East,13.4,0,611.54,Phone,Credit Card,0,611.54,0,12,681,3,control,0.0098039215686274,Lost Causes,-1.8899680600179412,-0.11885910917626574
CUST04076,29,Female,95991,West,11.3,1,146.92,Phone,Credit Card,0,146.92,1,105,660,1,treatment,0.0329331046312178,Persuadables,-2.209308825328656,0.6082874712668717
CUST04077,19,Male,70745,North,2.1,0,40.31,Phone,Savings,0,40.31,0,244,614,0,control,0.0588235294117647,Lost Causes,-1.4043713758112146,-1.060704355210406
CUST04078,58,Male,51923,North,3.8,1,22.81,Phone,Credit Card,0,22.81,0,364,691,3,treatment,0.1714285714285714,Persuadables,1.4086473803570594,0.18470891072348486
CUST04079,41,Male,73736,North,6.0,1,156.03,Email,Loans,0,156.03,0,273,634,0,treatment,0.1295846394984326,Persuadables,-0.4035258681972148,-0.43500688210428895
CUST04080,52,Female,40607,South,2.1,0,94.08,SMS,Insurance,0,94.08,0,281,708,2,control,0.1333333333333333,Lost Causes,1.2372144045688174,-0.12877068830520652
CUST04081,47,Female,77646,West,0.3,1,42.77,Phone,Insurance,0,42.77,0,192,691,0,treatment,0.1295846394984326,Persuadables,0.43623500439139246,-0.33041385981914334
CUST04082,47,Male,92146,West,3.5,0,6.24,SMS,Insurance,0,6.24,0,88,679,1,control,0.1295846394984326,Lost Causes,-0.0601225288178645,0.13743852502922405
CUST04083,64,Female,83234,West,4.6,0,167.22,SMS,Insurance,0,167.22,0,139,752,0,control,0.0048784977908689,Lost Causes,-0.3963166511131912,0.7877205427541535
CUST04084,52,Male,113154,North,0.0,0,182.56,Phone,Savings,0,182.56,0,146,650,1,control,-0.0277777777777777,Lost Causes,-1.9006335669829197,-0.878821704265432
CUST04085,36,Male,31232,North,0.5,1,30.58,Phone,Insurance,1,195.84,0,164,607,2,treatment,0.2222222222222222,Sure Things,1.3902513830322858,-1.4036777204944555
CUST04086,67,Other,72539,East,1.2,1,184.13,App Notification,Loans,0,184.13,0,259,688,0,treatment,0.0152497140678612,Persuadables,-0.19920354643243368,-0.3812848794845997
CUST04087,25,Female,43129,South,2.1,1,607.2,Phone,Savings,0,607.2,0,339,663,2,treatment,0.2241379310344827,Persuadables,0.6780624358501248,-2.0546296375499655
CUST04088,43,Male,66535,South,3.9,1,766.05,Phone,Savings,0,766.05,0,326,706,3,treatment,0.1035460992907801,Persuadables,-0.39731485298955393,-1.4755196234236025
CUST04089,66,Female,70030,East,1.7,0,438.73,App Notification,Savings,0,438.73,0,87,654,0,control,0.1666666666666666,Lost Causes,0.8379811186435056,-1.340188810995938
CUST04090,57,Male,115596,North,1.6,0,329.09,App Notification,Credit Card,0,329.09,0,327,721,1,control,0.2325883575883576,Lost Causes,0.8599851347898371,-0.3619166065594893
CUST04091,24,Male,68804,East,10.2,0,46.98,Phone,Savings,0,46.98,0,364,651,3,control,0.0306778822365165,Lost Causes,-1.7749656753240066,0.46666012837516035
CUST04092,47,Female,68431,South,0.8,1,34.02,Email,Loans,0,34.02,0,239,650,3,treatment,0.1295846394984326,Persuadables,0.34783913699045044,-0.679931015292398
CUST04093,24,Female,90103,East,3.4,1,117.74,Phone,Insurance,0,117.74,0,265,730,1,treatment,0.0106060606060606,Persuadables,-1.5561696338398268,0.2173731749846681
CUST04094,20,Male,68943,West,15.3,0,193.32,Phone,Credit Card,0,193.32,0,194,697,3,control,0.1111111111111111,Lost Causes,-1.271927649309093,1.218333235289305
CUST04095,18,Female,106622,North,4.9,1,380.33,Email,Insurance,0,380.33,0,128,640,1,treatment,0.0508182601205857,Persuadables,-2.444264955574232,-1.1018291092956605
CUST04096,53,Female,83393,West,6.3,1,52.78,Phone,Loans,1,147.54,0,122,652,0,treatment,0.1295846394984326,Sure Things,-0.09483870939769747,0.16585755760658705
CUST04097,42,Male,86570,East,2.8,0,130.65,Email,Credit Card,0,130.65,0,244,681,0,control,0.1295846394984326,Lost Causes,-0.13436144615094303,-0.2997333370101261
CUST04098,54,Female,32648,West,0.1,1,208.51,Email,Loans,0,208.51,0,47,642,2,treatment,0.1042857142857143,Persuadables,0.8136878293625455,-1.3377389283952652
CUST04099,18,Female,109704,North,5.2,1,117.97,App Notification,Credit Card,0,117.97,1,320,685,1,treatment,0.0508182601205857,Persuadables,-2.059328339708863,0.026959940852978186
CUST04100,32,Female,56870,East,5.0,0,121.1,Email,Savings,0,121.1,0,112,687,3,control,0.1295846394984326,Lost Causes,0.05465906207181228,-0.09939146604041638
CUST04101,54,Female,69805,South,0.6,1,51.01,Phone,Credit Card,0,51.01,0,303,654,3,treatment,0.1295846394984326,Persuadables,0.5317563910731526,-0.6469163196943618
CUST04102,30,Female,56945,West,3.1,0,863.41,Email,Savings,0,863.41,0,75,732,3,control,0.0106060606060606,Lost Causes,-1.3305241029298014,-1.6643568495055918
CUST04103,57,Male,49514,East,12.3,0,128.95,Email,Insurance,0,128.95,0,298,648,2,control,0.1042857142857143,Lost Causes,-0.042512688064769925,0.7013011218848186
CUST04104,25,Female,45956,East,1.1,0,152.17,SMS,Credit Card,0,152.17,0,305,762,2,control,0.174757281553398,Lost Causes,1.1329915544003997,-0.08962426902184044
CUST04105,22,Female,72064,West,3.1,1,49.32,Phone,Credit Card,0,49.32,0,30,689,0,treatment,0.1111111111111111,Persuadables,-0.48846784759562684,-0.19117746764000024
CUST04106,26,Male,30602,South,3.1,0,144.37,SMS,Loans,0,144.37,0,8,667,2,control,0.1042857142857143,Lost Causes,0.11620888375861106,-0.7524711007766259
CUST04107,18,Female,65143,North,8.3,1,58.97,SMS,Loans,0,58.97,0,341,726,3,treatment,0.1794871794871795,Persuadables,0.07733710001079602,0.7923812899787799
CUST04108,53,Female,91155,East,8.7,1,45.21,Email,Credit Card,0,45.21,1,8,701,1,treatment,0.0772913816689466,Persuadables,-0.5896901575430594,1.0553818585170813
CUST04109,52,Female,82638,East,7.1,0,64.52,SMS,Insurance,0,64.52,0,239,737,0,control,0.0048784977908689,Lost Causes,-0.8616998619123705,1.1342740475584356
CUST04110,19,Male,78648,South,2.3,1,0.55,SMS,Savings,0,0.55,0,191,599,0,treatment,0.0588235294117647,Persuadables,-1.6166568321869157,-1.0576043367519035
CUST04111,57,Male,52092,East,0.4,0,168.86,SMS,Insurance,0,168.86,0,128,725,3,control,0.225,Lost Causes,2.1711807188621393,-0.33276515782526345
CUST04112,40,Female,38278,West,2.1,1,98.03,Email,Loans,0,98.03,0,11,674,2,treatment,0.1042857142857143,Persuadables,0.4850842096968683,-0.5696197493025871
CUST04113,26,Male,90835,West,5.7,0,457.91,Email,Credit Card,0,457.91,1,256,701,1,control,0.2325883575883576,Lost Causes,0.028207845380806472,-0.6392512014403988
CUST04114,51,Female,61020,North,6.1,1,8.31,Phone,Loans,0,8.31,0,233,695,3,treatment,0.1295846394984326,Persuadables,0.554652343746814,0.5738075026252468
CUST04115,63,Male,68338,North,16.8,1,8.83,SMS,Loans,0,8.83,0,186,767,3,treatment,0.2121212121212121,Persuadables,1.3037016372588173,2.8703733715256705
CUST04116,31,Male,66048,East,3.0,1,434.09,Phone,Credit Card,0,434.09,0,121,606,3,treatment,0.1295846394984326,Persuadables,-0.7265659298570407,-1.9078006347452243
CUST04117,21,Male,83447,West,5.0,0,27.08,App Notification,Loans,0,27.08,0,167,780,0,control,0.1794871794871795,Lost Causes,0.35061676131631736,1.0349069509389752
CUST04118,47,Male,106866,West,3.9,1,0.43,App Notification,Insurance,0,0.43,0,144,735,1,treatment,0.0766531713900134,Persuadables,-0.5316678017012726,0.8385329257438464
CUST04119,48,Female,99247,South,0.8,0,39.43,Email,Savings,1,182.42,0,327,707,1,control,0.0772913816689466,Unclassified,-0.3656574644956742,0.01463043749896249
CUST04120,55,Male,23355,West,3.1,0,347.31,SMS,Credit Card,0,347.31,0,352,628,2,control,0.2241379310344827,Lost Causes,1.7847680723460941,-1.4665809172444761
CUST04121,28,Male,63829,East,3.9,0,324.62,Email,Savings,0,324.62,0,101,616,3,control,0.0329331046312178,Lost Causes,-1.5958498457554793,-1.4123585002503913
CUST04122,52,Male,43065,South,15.1,0,83.14,App Notification,Loans,0,83.14,0,22,671,2,control,0.1042857142857143,Lost Causes,-0.056879468606069565,1.3661471003816061
CUST04123,25,Female,88768,East,2.3,1,220.54,SMS,Loans,0,220.54,0,199,731,0,treatment,0.0106060606060606,Persuadables,-1.5130355445658685,-0.16948963093019
CUST04124,20,Male,70079,East,19.6,1,141.55,Email,Savings,0,141.55,0,269,699,0,treatment,0.1111111111111111,Persuadables,-1.4961376619261413,1.9667157655263026
CUST04125,31,Female,82123,East,3.9,0,470.22,SMS,Loans,0,470.22,0,82,728,0,control,0.2195121951219512,Lost Causes,0.4496161537313342,-0.6375349485288612
CUST04126,30,Female,62117,West,1.4,1,11.62,App Notification,Insurance,0,11.62,0,170,626,3,treatment,0.0329331046312178,Persuadables,-1.0649982598475232,-0.9014249044213616
CUST04127,62,Female,49212,West,1.1,0,335.52,Phone,Loans,0,335.52,0,13,702,2,control,0.1035460992907801,Lost Causes,0.9034246570332967,-0.7817671977537571
CUST04128,49,Female,52634,West,0.8,1,37.41,SMS,Savings,0,37.41,0,197,754,3,treatment,0.0566666666666666,Persuadables,0.591883636857899,0.33349891531536535
CUST04129,51,Female,39339,West,3.0,1,99.39,Phone,Savings,0,99.39,0,95,772,2,treatment,0.174757281553398,Persuadables,1.936127304190835,0.5891095498954638
CUST04130,62,Female,44727,East,0.1,1,42.63,Phone,Credit Card,0,42.63,0,267,637,2,treatment,0.2222222222222222,Persuadables,2.0249153458865,-0.9300301794755657
CUST04131,36,Male,40514,South,2.9,0,242.55,Email,Loans,0,242.55,0,319,682,2,control,0.0199999999999999,Lost Causes,-0.576117941821508,-0.7142474280332922
CUST04132,55,Male,49285,West,22.3,1,226.84,Phone,Insurance,0,226.84,0,358,682,2,treatment,0.0199999999999999,Persuadables,-1.3648973924778622,2.2181253273236328
CUST04133,33,Male,48154,East,5.5,0,158.77,Email,Credit Card,0,158.77,0,51,668,2,control,0.1042857142857143,Lost Causes,-0.16608054047276652,-0.3213546631516709
